Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.8999999478233616,1.0,1.0,0.850999955715078
1.0,0.8999999442145418,1.0,1.0,0.8509999526520924
1.0,0.8999999145343517,1.0,1.0,0.8509999274610309
1.0,0.8999999394960051,1.0,1.0,0.8509999486472344
1.0,0.8999999454158182,1.0,1.0,0.8509999536716757
1.0,0.8999999441039472,1.0,1.0,0.8509999525582252
1.0,0.8999999396754114,1.0,1.0,0.8509999487995055
1.0,0.899999941968219,1.0,1.0,0.8509999507455259
1.0,0.8999999472195509,1.0,1.0,0.850999955202594
1.0,0.8999999465848253,1.0,1.0,0.8509999546638705
1.0,0.8999999439984713,1.0,1.0,0.8509999524687024
1.0,0.8999999431771143,1.0,1.0,0.8509999517715758
1.0,0.8999999450818912,1.0,1.0,0.8509999533882551
1.0,0.8999999470057505,1.0,1.0,0.8509999550211307
1.0,0.8999999451187801,1.0,1.0,0.8509999534195647
1.0,0.8999999453191366,1.0,1.0,0.8509999535896173
1.0,0.8999999533720463,1.0,1.0,0.8509999604245244
1.0,0.8999999431447704,1.0,1.0,0.850999951744124
1.0,0.8999999408485493,1.0,1.0,0.8509999497952061
1.0,0.8999999452321837,1.0,1.0,0.8509999535158159
1.0,0.8999999458352662,1.0,1.0,0.8509999540276822
1.0,0.8999999438146352,1.0,1.0,0.8509999523126717
1.0,0.8999999445600259,1.0,1.0,0.850999952945322
1.0,0.8999999449617788,1.0,1.0,0.8509999532863097
1.0,0.8999999476725188,1.0,1.0,0.8509999555870504
1.0,0.8999999458877512,1.0,1.0,0.8509999540722288
1.0,0.8999999412166985,1.0,1.0,0.8509999501076728
1.0,0.8999999489860818,1.0,1.0,0.8509999567019371
1.0,0.8999999446188779,1.0,1.0,0.8509999529952728
1.0,0.8999999457428642,1.0,1.0,0.8509999539492561
1.0,0.8999999518813133,1.0,1.0,0.8509999591592647
1.0,0.8999999478571697,0.0,1.0,0.8509999557437729
1.0,0.8999999465492744,1.0,1.0,0.8509999546336966
1.0,0.8999999484344332,1.0,1.0,0.8509999562337252
1.0,0.8999999413533164,1.0,1.0,0.8509999502236274
1.0,0.8999999452812025,1.0,1.0,0.8509999535574206
1.0,0.8999999469945008,1.0,1.0,0.8509999550115825
1.0,0.89999994781674,1.0,1.0,0.8509999557094581
1.0,0.8999999471377648,1.0,1.0,0.8509999551331779
1.0,0.8999999474976375,0.0,1.0,0.8509999554386198
1.0,0.8999999491695849,1.0,1.0,0.8509999568576851
1.0,0.899999947546618,1.0,1.0,0.8509999554801921
1.0,0.8999999491717577,1.0,1.0,0.8509999568595294
1.0,0.8999999519705469,1.0,1.0,0.8509999592350017
1.0,0.8999999482790756,1.0,1.0,0.8509999561018655
1.0,0.899999947887981,1.0,1.0,0.8509999557699239
1.0,0.899999948454207,1.0,1.0,0.8509999562505082
1.0,0.8999999484501057,1.0,1.0,0.8509999562470272
1.0,0.8999999471639225,1.0,1.0,0.8509999551553793
1.0,0.8999999436454521,1.0,1.0,0.8509999521690774
1.0,0.8999999480922819,1.0,1.0,0.8509999559433243
1.0,0.8999999514410789,1.0,1.0,0.8509999587856159
1.0,0.8999999455244678,1.0,1.0,0.8509999537638921
1.0,0.899999941916554,1.0,1.0,0.8509999507016752
1.0,0.8999999459945774,1.0,1.0,0.8509999541628976
1.0,0.899999948795804,1.0,1.0,0.8509999565404387
1.0,0.8999999523521195,1.0,1.0,0.8509999595588615
1.0,0.8999999443364315,1.0,1.0,0.8509999527555463
1.0,0.8999999468698591,1.0,1.0,0.8509999549057929
1.0,0.8999999504645969,1.0,1.0,0.8509999579568266
1.0,0.8999999462145633,1.0,1.0,0.8509999543496105
1.0,0.8999999443858497,1.0,1.0,0.8509999527974901
1.0,0.8999999450951205,1.0,1.0,0.8509999533994836
1.0,0.8999999514595703,1.0,1.0,0.8509999588013104
1.0,0.8999999468139802,1.0,1.0,0.8509999548583658
1.0,0.899999949690673,1.0,1.0,0.8509999572999587
1.0,0.8999999484369228,1.0,1.0,0.8509999562358381
1.0,0.8999999516538192,1.0,1.0,0.850999958966179
1.0,0.8999999451820753,1.0,1.0,0.8509999534732864
1.0,0.8999999484579324,1.0,1.0,0.8509999562536701
